2019.9583,7223,0,0
2020.0417,7207,0,0
2020.125,7164,0,0
2020.2083,7232,0,0
2020.2917,7299,0,0
2020.375,7186,0,0
2020.4583,7276,0,0
2020.5417,7312,0,0
2020.625,7297,0,0
2020.7083,7302,0,0
2020.7917,7276,0,0
2020.875,7185,0,0
2020.9583,7200,0,0
2021.0417,7265,0,0
2021.125,7244,0,0
2021.2083,7111,0,0
2021.2917,7231,0,0
2021.375,7176,0,0
2021.4583,7207,0,0
2021.5417,7282,0,0
2021.625,7288,0,0
2021.7083,7301,0,0
2021.7917,7388,0,0
2021.875,7248,0,0
2021.9583,7187,0,0
2022.0417,7195,0,0
2022.125,7051,0,0
2022.2083,7127,0,0
2022.2917,7183,0,0
2022.375,7269,0,0
2022.4583,7278,0,0
2022.5417,7251,0,0
2022.625,7270,0,0
2022.7083,7309,0,0
2022.7917,7312,0,0
2022.875,7208,0,0
2022.9583,7245,0,0
2023.0417,7254,0,0
2023.125,7197,0,0
2023.2083,7315,0,0
2023.2917,7268,0,0
2023.375,7261,0,0
2023.4583,7346,0,0
2023.5417,7333,0,0
2023.625,7322,0,0
2023.7083,7351,0,0
2023.7917,7390,0,0
2023.875,7325,0,0
2023.9583,7287,0,0
2024.0417,7320,0,0
2024.125,7327,0,0
2024.2083,7280,0,0
2024.2917,7356,0,0
2024.375,7354,0,0
2024.4583,7283,0,0
2024.5417,7283,0,0
2024.625,7310,0,0
2024.7083,7376,0,0
2024.7917,7313,0,0
2024.875,7302,0,0
2024.9583,7160,0,0
